Xavier Silas,SG,1988,Philadelphia 76ers,2011-12
Evan Turner,SF,1988,Philadelphia 76ers,2011-12
Nikola Vucevic,C,1990,Philadelphia 76ers,2011-12
Lou Williams,PG,1986,Philadelphia 76ers,2011-12
Sam Young,SF,1985,Philadelphia 76ers,2011-12
Thaddeus Young,PF,1988,Philadelphia 76ers,2011-12
Tony Battie,C,1976,Philadelphia 76ers,2010-11
Craig Brackins,PF,1987,Philadelphia 76ers,2010-11
Elton Brand,PF,1979,Philadelphia 76ers,2010-11
Antonio Daniels,PG,1975,Philadelphia 76ers,2010-11
Spencer Hawes,C,1988,Philadelphia 76ers,2010-11
Jrue Holiday,PG,1990,Philadelphia 76ers,2010-11
Andre Iguodala,SF,1984,Philadelphia 76ers,2010-11
Jason Kapono,SF,1981,Philadelphia 76ers,2010-11
Jodie Meeks,SG,1987,Philadelphia 76ers,2010-11
Andres Nocioni,SF,1979,Philadelphia 76ers,2010-11
Darius Songaila,C,1978,Philadelphia 76ers,2010-11
Marreese Speights,C,1987,Philadelphia 76ers,2010-11
Evan Turner,SG,1988,Philadelphia 76ers,2010-11
Lou Williams,SG,1986,Philadelphia 76ers,2010-11
Thaddeus Young,PF,1988,Philadelphia 76ers,2010-11
Elton Brand,PF,1979,Philadelphia 76ers,2009-10
Primoz Brezec,C,1979,Philadelphia 76ers,2009-10
Rodney Carney,SG,1984,Philadelphia 76ers,2009-10
Samuel Dalembert,C,1981,Philadelphia 76ers,2009-10
Francisco Elson,C,1976,Philadelphia 76ers,2009-10
Willie Green,SG,1981,Philadelphia 76ers,2009-10
Jrue Holiday,PG,1990,Philadelphia 76ers,2009-10
Andre Iguodala,SF,1984,Philadelphia 76ers,2009-10
Allen Iverson,SG,1975,Philadelphia 76ers,2009-10
Royal Ivey,SG,1981,Philadelphia 76ers,2009-10
Jason Kapono,SF,1981,Philadelphia 76ers,2009-10
Jodie Meeks,SG,1987,Philadelphia 76ers,2009-10
Jason Smith,PF,1986,Philadelphia 76ers,2009-10
Marreese Speights,C,1987,Philadelphia 76ers,2009-10
Lou Williams,PG,1986,Philadelphia 76ers,2009-10
Thaddeus Young,PF,1988,Philadelphia 76ers,2009-10
Eric Bledsoe,PG,1989,Phoenix Suns,2016-17
P.J. Tucker,SF,1985,Phoenix Suns,2016-17
Alex Len,C,1993,Phoenix Suns,2016-17
T.J. Warren,SF,1993,Phoenix Suns,2016-17
Devin Booker,SG,1996,Phoenix Suns,2016-17
Tyson Chandler,C,1982,Phoenix Suns,2016-17
Brandon Knight,SG,1991,Phoenix Suns,2016-17
Alan Williams,PF,1993,Phoenix Suns,2016-17
Jared Dudley,PF,1985,Phoenix Suns,2016-17
Dragan Bender,PF,1997,Phoenix Suns,2016-17
Leandro Barbosa,SG,1982,Phoenix Suns,2016-17
Marquese Chriss,PF,1997,Phoenix Suns,2016-17
Tyler Ulis,PG,1996,Phoenix Suns,2016-17
Derrick Jones,SF,1997,Phoenix Suns,2016-17
Eric Bledsoe,PG,1989,Phoenix Suns,2015-16
Devin Booker,SG,1996,Phoenix Suns,2015-16
Lorenzo Brown,PG,1990,Phoenix Suns,2015-16
Chase Budinger,SF,1988,Phoenix Suns,2015-16
Tyson Chandler,C,1982,Phoenix Suns,2015-16
Bryce Cotton,PG,1992,Phoenix Suns,2015-16
Archie Goodwin,PG,1994,Phoenix Suns,2015-16
Kris Humphries,PF,1985,Phoenix Suns,2015-16
Cory Jefferson,PF,1990,Phoenix Suns,2015-16
John Jenkins,SG,1991,Phoenix Suns,2015-16
Orlando Johnson,SG,1989,Phoenix Suns,2015-16
Brandon Knight,SG,1991,Phoenix Suns,2015-16
Alex Len,C,1993,Phoenix Suns,2015-16
Jon Leuer,PF,1989,Phoenix Suns,2015-16
Jordan McRae,PG,1991,Phoenix Suns,2015-16
Markieff Morris,PF,1989,Phoenix Suns,2015-16
Phil Pressey,PG,1991,Phoenix Suns,2015-16
Ronnie Price,PG,1983,Phoenix Suns,2015-16
Mirza Teletovic,PF,1985,Phoenix Suns,2015-16
P.J. Tucker,SF,1985,Phoenix Suns,2015-16
T.J. Warren,SF,1993,Phoenix Suns,2015-16
Sonny Weems,SG,1986,Phoenix Suns,2015-16
Alan Williams,PF,1993,Phoenix Suns,2015-16
Earl Barron,C,1981,Phoenix Suns,2014-15
Eric Bledsoe,PG,1989,Phoenix Suns,2014-15
Reggie Bullock,SF,1991,Phoenix Suns,2014-15
Seth Curry,PG,1990,Phoenix Suns,2014-15
Goran Dragic,SG,1986,Phoenix Suns,2014-15
Zoran Dragic,SG,1989,Phoenix Suns,2014-15
Tyler Ennis,PG,1994,Phoenix Suns,2014-15
Archie Goodwin,SG,1994,Phoenix Suns,2014-15
Gerald Green,SG,1986,Phoenix Suns,2014-15
Brandon Knight,SG,1991,Phoenix Suns,2014-15
Alex Len,C,1993,Phoenix Suns,2014-15
Jerel McNeal,PG,1987,Phoenix Suns,2014-15
Marcus Morris,PF,1989,Phoenix Suns,2014-15
Markieff Morris,PF,1989,Phoenix Suns,2014-15
Miles Plumlee,C,1988,Phoenix Suns,2014-15
A.J. Price,PG,1986,Phoenix Suns,2014-15
Shavlik Randolph,PF,1983,Phoenix Suns,2014-15
Isaiah Thomas,PG,1989,Phoenix Suns,2014-15
Marcus Thornton,SG,1987,Phoenix Suns,2014-15
Anthony Tolliver,PF,1985,Phoenix Suns,2014-15
P.J. Tucker,SF,1985,Phoenix Suns,2014-15
T.J. Warren,SF,1993,Phoenix Suns,2014-15
Brandan Wright,PF,1987,Phoenix Suns,2014-15
Leandro Barbosa,PG,1982,Phoenix Suns,2013-14
Eric Bledsoe,PG,1989,Phoenix Suns,2013-14
Dionte Christmas,SF,1986,Phoenix Suns,2013-14
Goran Dragic,SG,1986,Phoenix Suns,2013-14
Channing Frye,PF,1983,Phoenix Suns,2013-14
Archie Goodwin,SG,1994,Phoenix Suns,2013-14
Gerald Green,SG,1986,Phoenix Suns,2013-14
Viacheslav Kravtsov,C,1987,Phoenix Suns,2013-14
Alex Len,C,1993,Phoenix Suns,2013-14
Marcus Morris,SF,1989,Phoenix Suns,2013-14
Markieff Morris,PF,1989,Phoenix Suns,2013-14
Miles Plumlee,C,1988,Phoenix Suns,2013-14
Shavlik Randolph,PF,1983,Phoenix Suns,2013-14
Ish Smith,PG,1988,Phoenix Suns,2013-14
P.J. Tucker,SF,1985,Phoenix Suns,2013-14
Michael Beasley,SF,1989,Phoenix Suns,2012-13
Shannon Brown,SG,1985,Phoenix Suns,2012-13
Goran Dragic,PG,1986,Phoenix Suns,2012-13
Jared Dudley,SF,1985,Phoenix Suns,2012-13
Diante Garrett,PG,1988,Phoenix Suns,2012-13
Marcin Gortat,C,1984,Phoenix Suns,2012-13
Hamed Haddadi,C,1985,Phoenix Suns,2012-13
Wesley Johnson,SF,1987,Phoenix Suns,2012-13
Kendall Marshall,PG,1991,Phoenix Suns,2012-13
Marcus Morris,SF,1989,Phoenix Suns,2012-13
Markieff Morris,PF,1989,Phoenix Suns,2012-13
Jermaine O'Neal,C,1978,Phoenix Suns,2012-13
Luis Scola,PF,1980,Phoenix Suns,2012-13
Sebastian Telfair,PG,1985,Phoenix Suns,2012-13
P.J. Tucker,SG,1985,Phoenix Suns,2012-13
Luke Zeller,C,1987,Phoenix Suns,2012-13
Shannon Brown,SG,1985,Phoenix Suns,2011-12
Josh Childress,SF,1983,Phoenix Suns,2011-12
Jared Dudley,SG,1985,Phoenix Suns,2011-12
Channing Frye,PF,1983,Phoenix Suns,2011-12
Marcin Gortat,C,1984,Phoenix Suns,2011-12
Grant Hill,SF,1972,Phoenix Suns,2011-12
Robin Lopez,C,1988,Phoenix Suns,2011-12
Markieff Morris,PF,1989,Phoenix Suns,2011-12
Steve Nash,PG,1974,Phoenix Suns,2011-12
Ronnie Price,PG,1983,Phoenix Suns,2011-12
Michael Redd,SG,1979,Phoenix Suns,2011-12
Sebastian Telfair,PG,1985,Phoenix Suns,2011-12
Hakim Warrick,PF,1982,Phoenix Suns,2011-12
Earl Barron,C,1981,Phoenix Suns,2010-11
Aaron Brooks,PG,1985,Phoenix Suns,2010-11
Vince Carter,SG,1977,Phoenix Suns,2010-11
Josh Childress,SG,1983,Phoenix Suns,2010-11
Earl Clark,SF,1988,Phoenix Suns,2010-11
Zabian Dowdell,PG,1984,Phoenix Suns,2010-11
Goran Dragic,PG,1986,Phoenix Suns,2010-11
Jared Dudley,SF,1985,Phoenix Suns,2010-11
Channing Frye,PF,1983,Phoenix Suns,2010-11
Marcin Gortat,C,1984,Phoenix Suns,2010-11
Grant Hill,SF,1972,Phoenix Suns,2010-11
Gani Lawal,PF,1988,Phoenix Suns,2010-11
Robin Lopez,C,1988,Phoenix Suns,2010-11
Steve Nash,PG,1974,Phoenix Suns,2010-11
Mickael Pietrus,SG,1982,Phoenix Suns,2010-11
Jason Richardson,SG,1981,Phoenix Suns,2010-11
Garret Siler,C,1986,Phoenix Suns,2010-11
Hedo Turkoglu,PF,1979,Phoenix Suns,2010-11
Hakim Warrick,PF,1982,Phoenix Suns,2010-11
Lou Amundson,PF,1982,Phoenix Suns,2009-10
Leandro Barbosa,PG,1982,Phoenix Suns,2009-10
Earl Clark,PF,1988,Phoenix Suns,2009-10
Jarron Collins,C,1978,Phoenix Suns,2009-10
Goran Dragic,PG,1986,Phoenix Suns,2009-10
Jared Dudley,SF,1985,Phoenix Suns,2009-10
Channing Frye,C,1983,Phoenix Suns,2009-10
Taylor Griffin,SF,1986,Phoenix Suns,2009-10
Grant Hill,SF,1972,Phoenix Suns,2009-10
Dwayne Jones,PF,1983,Phoenix Suns,2009-10
Robin Lopez,C,1988,Phoenix Suns,2009-10
Steve Nash,PG,1974,Phoenix Suns,2009-10
Jason Richardson,SG,1981,Phoenix Suns,2009-10
Amar'e Stoudemire,PF,1982,Phoenix Suns,2009-10
Alando Tucker,SF,1984,Phoenix Suns,2009-10
Mason Plumlee,C,1990,Portland Trail Blazers,2016-17
Damian Lillard,PG,1990,Portland Trail Blazers,2016-17
C.J. McCollum,SG,1991,Portland Trail Blazers,2016-17
Shabazz Napier,PG,1991,Portland Trail Blazers,2016-17
Noah Vonleh,PF,1995,Portland Trail Blazers,2016-17
Al-Farouq Aminu,SF,1990,Portland Trail Blazers,2016-17
Ed Davis,PF,1989,Portland Trail Blazers,2016-17
Pat Connaughton,SG,1993,Portland Trail Blazers,2016-17
Evan Turner,SG,1988,Portland Trail Blazers,2016-17
Allen Crabbe,SG,1992,Portland Trail Blazers,2016-17
Jake Layman,SF,1994,Portland Trail Blazers,2016-17
Meyers Leonard,PF,1992,Portland Trail Blazers,2016-17
Festus Ezeli,C,1989,Portland Trail Blazers,2016-17
Maurice Harkless,SF,1993,Portland Trail Blazers,2016-17
Tim Quarterman,SG,1994,Portland Trail Blazers,2016-17
Cliff Alexander,PF,1995,Portland Trail Blazers,2015-16
Al-Farouq Aminu,SF,1990,Portland Trail Blazers,2015-16
Pat Connaughton,SG,1993,Portland Trail Blazers,2015-16
Allen Crabbe,SG,1992,Portland Trail Blazers,2015-16
Ed Davis,PF,1989,Portland Trail Blazers,2015-16
Tim Frazier,PG,1990,Portland Trail Blazers,2015-16
Maurice Harkless,SF,1993,Portland Trail Blazers,2015-16
Gerald Henderson,SG,1987,Portland Trail Blazers,2015-16
Chris Kaman,C,1982,Portland Trail Blazers,2015-16
Meyers Leonard,PF,1992,Portland Trail Blazers,2015-16
Damian Lillard,PG,1990,Portland Trail Blazers,2015-16
C.J. McCollum,SG,1991,Portland Trail Blazers,2015-16
Luis Montero,SG,1993,Portland Trail Blazers,2015-16
Mason Plumlee,C,1990,Portland Trail Blazers,2015-16
Brian Roberts,PG,1985,Portland Trail Blazers,2015-16
Noah Vonleh,PF,1995,Portland Trail Blazers,2015-16
Arron Afflalo,SG,1985,Portland Trail Blazers,2014-15
LaMarcus Aldridge,PF,1985,Portland Trail Blazers,2014-15
Will Barton,SG,1991,Portland Trail Blazers,2014-15
Nicolas Batum,SF,1988,Portland Trail Blazers,2014-15
Steve Blake,PG,1980,Portland Trail Blazers,2014-15
Victor Claver,SF,1988,Portland Trail Blazers,2014-15
Allen Crabbe,SG,1992,Portland Trail Blazers,2014-15
Tim Frazier,PG,1990,Portland Trail Blazers,2014-15
Joel Freeland,C,1987,Portland Trail Blazers,2014-15
Alonzo Gee,SF,1987,Portland Trail Blazers,2014-15
Chris Kaman,C,1982,Portland Trail Blazers,2014-15
Meyers Leonard,C,1992,Portland Trail Blazers,2014-15
Damian Lillard,PG,1990,Portland Trail Blazers,2014-15
Robin Lopez,C,1988,Portland Trail Blazers,2014-15
Wesley Matthews,SG,1986,Portland Trail Blazers,2014-15
C.J. McCollum,SG,1991,Portland Trail Blazers,2014-15
Thomas Robinson,PF,1991,Portland Trail Blazers,2014-15
Dorell Wright,SF,1985,Portland Trail Blazers,2014-15
LaMarcus Aldridge,PF,1985,Portland Trail Blazers,2013-14
Will Barton,SG,1991,Portland Trail Blazers,2013-14
Nicolas Batum,SF,1988,Portland Trail Blazers,2013-14
Victor Claver,SF,1988,Portland Trail Blazers,2013-14
Allen Crabbe,SG,1992,Portland Trail Blazers,2013-14
Joel Freeland,C,1987,Portland Trail Blazers,2013-14
Meyers Leonard,C,1992,Portland Trail Blazers,2013-14
Damian Lillard,PG,1990,Portland Trail Blazers,2013-14
Robin Lopez,C,1988,Portland Trail Blazers,2013-14
Wesley Matthews,SG,1986,Portland Trail Blazers,2013-14
C.J. McCollum,SG,1991,Portland Trail Blazers,2013-14
Thomas Robinson,PF,1991,Portland Trail Blazers,2013-14
Earl Watson,PG,1979,Portland Trail Blazers,2013-14
Mo Williams,PG,1982,Portland Trail Blazers,2013-14
Dorell Wright,SF,1985,Portland Trail Blazers,2013-14
LaMarcus Aldridge,PF,1985,Portland Trail Blazers,2012-13
Luke Babbitt,PF,1989,Portland Trail Blazers,2012-13
Will Barton,SG,1991,Portland Trail Blazers,2012-13
Nicolas Batum,SF,1988,Portland Trail Blazers,2012-13
Victor Claver,SF,1988,Portland Trail Blazers,2012-13
Joel Freeland,PF,1987,Portland Trail Blazers,2012-13
J.J. Hickson,C,1988,Portland Trail Blazers,2012-13
Jared Jeffries,PF,1981,Portland Trail Blazers,2012-13
Meyers Leonard,C,1992,Portland Trail Blazers,2012-13
Damian Lillard,PG,1990,Portland Trail Blazers,2012-13
Wesley Matthews,SG,1986,Portland Trail Blazers,2012-13
Eric Maynor,SG,1987,Portland Trail Blazers,2012-13
Sasha Pavlovic,SG,1983,Portland Trail Blazers,2012-13
Ronnie Price,PG,1983,Portland Trail Blazers,2012-13
Nolan Smith,PG,1988,Portland Trail Blazers,2012-13
LaMarcus Aldridge,PF,1985,Portland Trail Blazers,2011-12
Luke Babbitt,SF,1989,Portland Trail Blazers,2011-12
Nicolas Batum,SF,1988,Portland Trail Blazers,2011-12
Marcus Camby,C,1974,Portland Trail Blazers,2011-12
Jamal Crawford,PG,1980,Portland Trail Blazers,2011-12
Raymond Felton,PG,1984,Portland Trail Blazers,2011-12
Jonny Flynn,PG,1989,Portland Trail Blazers,2011-12
J.J. Hickson,PF,1988,Portland Trail Blazers,2011-12
Armon Johnson,PG,1989,Portland Trail Blazers,2011-12
Chris Johnson,C,1985,Portland Trail Blazers,2011-12
Wesley Matthews,SG,1986,Portland Trail Blazers,2011-12
Joel Przybilla,C,1979,Portland Trail Blazers,2011-12
Craig Smith,PF,1983,Portland Trail Blazers,2011-12
Nolan Smith,PG,1988,Portland Trail Blazers,2011-12
Hasheem Thabeet,C,1987,Portland Trail Blazers,2011-12
Kurt Thomas,C,1972,Portland Trail Blazers,2011-12
Gerald Wallace,SF,1982,Portland Trail Blazers,2011-12
Elliot Williams,SG,1989,Portland Trail Blazers,2011-12
LaMarcus Aldridge,PF,1985,Portland Trail Blazers,2010-11
Luke Babbitt,SF,1989,Portland Trail Blazers,2010-11
Earl Barron,C,1981,Portland Trail Blazers,2010-11
Nicolas Batum,SF,1988,Portland Trail Blazers,2010-11
Marcus Camby,C,1974,Portland Trail Blazers,2010-11
Jarron Collins,C,1978,Portland Trail Blazers,2010-11
Dante Cunningham,PF,1987,Portland Trail Blazers,2010-11
Rudy Fernandez,SG,1985,Portland Trail Blazers,2010-11
Armon Johnson,PG,1989,Portland Trail Blazers,2010-11
Chris Johnson,C,1985,Portland Trail Blazers,2010-11
Sean Marks,C,1975,Portland Trail Blazers,2010-11
Wesley Matthews,SG,1986,Portland Trail Blazers,2010-11
Andre Miller,PG,1976,Portland Trail Blazers,2010-11
Patrick Mills,PG,1988,Portland Trail Blazers,2010-11
Fabricio Oberto,C,1975,Portland Trail Blazers,2010-11
Joel Przybilla,C,1979,Portland Trail Blazers,2010-11
Brandon Roy,SG,1984,Portland Trail Blazers,2010-11
Gerald Wallace,PF,1982,Portland Trail Blazers,2010-11
LaMarcus Aldridge,PF,1985,Portland Trail Blazers,2009-10
Jeff Ayres,C,1987,Portland Trail Blazers,2009-10
Nicolas Batum,SF,1988,Portland Trail Blazers,2009-10
Jerryd Bayless,SG,1988,Portland Trail Blazers,2009-10
Steve Blake,PG,1980,Portland Trail Blazers,2009-10
Marcus Camby,C,1974,Portland Trail Blazers,2009-10
Dante Cunningham,PF,1987,Portland Trail Blazers,2009-10
Travis Diener,PG,1982,Portland Trail Blazers,2009-10
Rudy Fernandez,SG,1985,Portland Trail Blazers,2009-10
Juwan Howard,C,1973,Portland Trail Blazers,2009-10
Andre Miller,PG,1976,Portland Trail Blazers,2009-10
Patrick Mills,PG,1988,Portland Trail Blazers,2009-10
Greg Oden,C,1988,Portland Trail Blazers,2009-10
Travis Outlaw,SF,1984,Portland Trail Blazers,2009-10
Joel Przybilla,C,1979,Portland Trail Blazers,2009-10
Shavlik Randolph,PF,1983,Portland Trail Blazers,2009-10
Brandon Roy,SG,1984,Portland Trail Blazers,2009-10
Anthony Tolliver,PF,1985,Portland Trail Blazers,2009-10
Martell Webster,SF,1986,Portland Trail Blazers,2009-10
DeMarcus Cousins,C,1990,Sacramento Kings,2016-17
Ben McLemore,SG,1993,Sacramento Kings,2016-17
Rudy Gay,SF,1986,Sacramento Kings,2016-17
Darren Collison,PG,1987,Sacramento Kings,2016-17
Willie Cauley-Stein,C,1993,Sacramento Kings,2016-17
Omri Casspi,SF,1988,Sacramento Kings,2016-17
Kosta Koufos,C,1989,Sacramento Kings,2016-17
Arron Afflalo,SG,1985,Sacramento Kings,2016-17
Garrett Temple,SG,1986,Sacramento Kings,2016-17
Anthony Tolliver,PF,1985,Sacramento Kings,2016-17
Matt Barnes,SF,1980,Sacramento Kings,2016-17
Georgios Papagiannis,C,1997,Sacramento Kings,2016-17
Malachi Richardson,SG,1996,Sacramento Kings,2016-17
Skal Labissiere,PF,1996,Sacramento Kings,2016-17
Ty Lawson,PG,1987,Sacramento Kings,2016-17
Quincy Acy,PF,1990,Sacramento Kings,2015-16
James Anderson,SG,1989,Sacramento Kings,2015-16
Marco Belinelli,SG,1986,Sacramento Kings,2015-16
Caron Butler,SF,1980,Sacramento Kings,2015-16
Omri Casspi,SF,1988,Sacramento Kings,2015-16
Willie Cauley-Stein,C,1993,Sacramento Kings,2015-16
Darren Collison,PG,1987,Sacramento Kings,2015-16
DeMarcus Cousins,C,1990,Sacramento Kings,2015-16
Seth Curry,PG,1990,Sacramento Kings,2015-16
Duje Dukan,SF,1991,Sacramento Kings,2015-16
Rudy Gay,SF,1986,Sacramento Kings,2015-16
Kosta Koufos,C,1989,Sacramento Kings,2015-16
Ben McLemore,SG,1993,Sacramento Kings,2015-16
Eric Moreland,PF,1991,Sacramento Kings,2015-16
Rajon Rondo,PG,1986,Sacramento Kings,2015-16
Sim Bhullar,C,1992,Sacramento Kings,2014-15
Omri Casspi,SF,1988,Sacramento Kings,2014-15
Darren Collison,PG,1987,Sacramento Kings,2014-15
DeMarcus Cousins,C,1990,Sacramento Kings,2014-15
Reggie Evans,PF,1980,Sacramento Kings,2014-15
Rudy Gay,SF,1986,Sacramento Kings,2014-15
Ryan Hollins,C,1984,Sacramento Kings,2014-15
Carl Landry,PF,1983,Sacramento Kings,2014-15
Ray McCallum,PG,1991,Sacramento Kings,2014-15
Ben McLemore,SG,1993,Sacramento Kings,2014-15
Andre Miller,PG,1976,Sacramento Kings,2014-15
Quincy Miller,PF,1992,Sacramento Kings,2014-15
Eric Moreland,PF,1991,Sacramento Kings,2014-15
Ramon Sessions,PG,1986,Sacramento Kings,2014-15
Nik Stauskas,SG,1993,Sacramento Kings,2014-15
David Stockton,PG,1991,Sacramento Kings,2014-15
Jason Thompson,PF,1986,Sacramento Kings,2014-15
David Wear,PF,1990,Sacramento Kings,2014-15
Derrick Williams,PF,1991,Sacramento Kings,2014-15
Quincy Acy,SF,1990,Sacramento Kings,2013-14
DeMarcus Cousins,C,1990,Sacramento Kings,2013-14
Jared Cunningham,SG,1991,Sacramento Kings,2013-14
Reggie Evans,PF,1980,Sacramento Kings,2013-14
Jimmer Fredette,SG,1989,Sacramento Kings,2013-14
Rudy Gay,SF,1986,Sacramento Kings,2013-14
Aaron Gray,C,1984,Sacramento Kings,2013-14
Chuck Hayes,C,1983,Sacramento Kings,2013-14
Orlando Johnson,SG,1989,Sacramento Kings,2013-14
Carl Landry,PF,1983,Sacramento Kings,2013-14
Luc Mbah a Moute,SF,1986,Sacramento Kings,2013-14
Ray McCallum,PG,1991,Sacramento Kings,2013-14
Ben McLemore,SG,1993,Sacramento Kings,2013-14
Hamady N'Diaye,C,1987,Sacramento Kings,2013-14
Travis Outlaw,SF,1984,Sacramento Kings,2013-14
Patrick Patterson,PF,1989,Sacramento Kings,2013-14
John Salmons,SF,1979,Sacramento Kings,2013-14
Isaiah Thomas,PG,1989,Sacramento Kings,2013-14
Jason Thompson,PF,1986,Sacramento Kings,2013-14
Marcus Thornton,SG,1987,Sacramento Kings,2013-14
Greivis Vasquez,PG,1987,Sacramento Kings,2013-14
Royce White,PF,1991,Sacramento Kings,2013-14
Derrick Williams,SF,1991,Sacramento Kings,2013-14
Cole Aldrich,C,1988,Sacramento Kings,2012-13
Aaron Brooks,PG,1985,Sacramento Kings,2012-13
DeMarcus Cousins,C,1990,Sacramento Kings,2012-13
Toney Douglas,PG,1986,Sacramento Kings,2012-13
Tyreke Evans,SG,1989,Sacramento Kings,2012-13
Jimmer Fredette,SG,1989,Sacramento Kings,2012-13
Francisco Garcia,SG,1981,Sacramento Kings,2012-13
Chuck Hayes,C,1983,Sacramento Kings,2012-13
Tyler Honeycutt,SF,1990,Sacramento Kings,2012-13
James Johnson,SF,1987,Sacramento Kings,2012-13
Travis Outlaw,SF,1984,Sacramento Kings,2012-13
Patrick Patterson,PF,1989,Sacramento Kings,2012-13
Thomas Robinson,PF,1991,Sacramento Kings,2012-13
John Salmons,SF,1979,Sacramento Kings,2012-13
Isaiah Thomas,PG,1989,Sacramento Kings,2012-13
Jason Thompson,PF,1986,Sacramento Kings,2012-13
Marcus Thornton,SG,1987,Sacramento Kings,2012-13
DeMarcus Cousins,C,1990,Sacramento Kings,2011-12
Tyreke Evans,SG,1989,Sacramento Kings,2011-12
Jimmer Fredette,PG,1989,Sacramento Kings,2011-12
Francisco Garcia,SF,1981,Sacramento Kings,2011-12
Donte Greene,PF,1988,Sacramento Kings,2011-12
Chuck Hayes,C,1983,Sacramento Kings,2011-12
J.J. Hickson,PF,1988,Sacramento Kings,2011-12
Tyler Honeycutt,SF,1990,Sacramento Kings,2011-12
Travis Outlaw,SF,1984,Sacramento Kings,2011-12
John Salmons,SF,1979,Sacramento Kings,2011-12
Isaiah Thomas,PG,1989,Sacramento Kings,2011-12
Jason Thompson,PF,1986,Sacramento Kings,2011-12
Marcus Thornton,SG,1987,Sacramento Kings,2011-12
Hassan Whiteside,C,1989,Sacramento Kings,2011-12
Terrence Williams,SG,1987,Sacramento Kings,2011-12
Omri Casspi,SF,1988,Sacramento Kings,2010-11
DeMarcus Cousins,C,1990,Sacramento Kings,2010-11
Samuel Dalembert,C,1981,Sacramento Kings,2010-11
Tyreke Evans,SG,1989,Sacramento Kings,2010-11
Francisco Garcia,SF,1981,Sacramento Kings,2010-11
Donte Greene,SF,1988,Sacramento Kings,2010-11
Luther Head,PG,1982,Sacramento Kings,2010-11
Darnell Jackson,PF,1985,Sacramento Kings,2010-11
Eugene Jeter,PG,1983,Sacramento Kings,2010-11
Carl Landry,PF,1983,Sacramento Kings,2010-11
Jermaine Taylor,SG,1986,Sacramento Kings,2010-11
Jason Thompson,PF,1986,Sacramento Kings,2010-11
Marcus Thornton,SG,1987,Sacramento Kings,2010-11
Beno Udrih,PG,1982,Sacramento Kings,2010-11
Hassan Whiteside,C,1989,Sacramento Kings,2010-11
Antoine Wright,SG,1984,Sacramento Kings,2010-11
Hilton Armstrong,C,1984,Sacramento Kings,2009-10
Jon Brockman,PF,1987,Sacramento Kings,2009-10
Omri Casspi,SF,1988,Sacramento Kings,2009-10
Joey Dorsey,PF,1983,Sacramento Kings,2009-10
Tyreke Evans,SG,1989,Sacramento Kings,2009-10
Francisco Garcia,SG,1981,Sacramento Kings,2009-10
Donte Greene,SF,1988,Sacramento Kings,2009-10
Spencer Hawes,C,1988,Sacramento Kings,2009-10
Carl Landry,PF,1983,Sacramento Kings,2009-10
Kevin Martin,SG,1983,Sacramento Kings,2009-10
Desmond Mason,SF,1977,Sacramento Kings,2009-10
Sean May,C,1984,Sacramento Kings,2009-10
Dominic McGuire,SF,1985,Sacramento Kings,2009-10
Andres Nocioni,SF,1979,Sacramento Kings,2009-10
Sergio Rodriguez,PG,1986,Sacramento Kings,2009-10
Garrett Temple,SG,1986,Sacramento Kings,2009-10
Kenny Thomas,PF,1977,Sacramento Kings,2009-10
Jason Thompson,C,1986,Sacramento Kings,2009-10
Ime Udoka,SG,1977,Sacramento Kings,2009-10
Beno Udrih,PG,1982,Sacramento Kings,2009-10
Tony Parker,PG,1982,San Antonio Spurs,2016-17
Patty Mills,PG,1988,San Antonio Spurs,2016-17
Kyle Anderson,SG,1993,San Antonio Spurs,2016-17
Kawhi Leonard,SF,1991,San Antonio Spurs,2016-17
Danny Green,SG,1987,San Antonio Spurs,2016-17
LaMarcus Aldridge,PF,1985,San Antonio Spurs,2016-17
Jonathon Simmons,SG,1989,San Antonio Spurs,2016-17
Pau Gasol,C,1980,San Antonio Spurs,2016-17
Manu Ginobili,SG,1977,San Antonio Spurs,2016-17
Dewayne Dedmon,C,1989,San Antonio Spurs,2016-17
Dejounte Murray,PG,1996,San Antonio Spurs,2016-17
Bryn Forbes,SG,1993,San Antonio Spurs,2016-17
Davis Bertans,PF,1992,San Antonio Spurs,2016-17
David Lee,PF,1983,San Antonio Spurs,2016-17
LaMarcus Aldridge,PF,1985,San Antonio Spurs,2015-16
Kyle Anderson,SF,1993,San Antonio Spurs,2015-16
Matt Bonner,C,1980,San Antonio Spurs,2015-16
Rasual Butler,SF,1979,San Antonio Spurs,2015-16
Boris Diaw,PF,1982,San Antonio Spurs,2015-16
Tim Duncan,C,1976,San Antonio Spurs,2015-16
Manu Ginobili,SG,1977,San Antonio Spurs,2015-16
Danny Green,SG,1987,San Antonio Spurs,2015-16
Kawhi Leonard,SF,1991,San Antonio Spurs,2015-16
Boban Marjanovic,C,1988,San Antonio Spurs,2015-16
Kevin Martin,SG,1983,San Antonio Spurs,2015-16
Ray McCallum,PG,1991,San Antonio Spurs,2015-16
Andre Miller,PG,1976,San Antonio Spurs,2015-16
Patrick Mills,PG,1988,San Antonio Spurs,2015-16
Tony Parker,PG,1982,San Antonio Spurs,2015-16
Jonathon Simmons,SG,1989,San Antonio Spurs,2015-16
David West,PF,1980,San Antonio Spurs,2015-16
Kyle Anderson,SF,1993,San Antonio Spurs,2014-15
